Segment_ID,Segment_Name,Class,FACT_SHEET,HMW ,Waterbody_Index_Number,Description,Monitoring_Data,USGS,6NYCRR_Chapter_X_Part,Basin,Segment_Miles,Waterbody_Type,Notes,Shape__Area,Shape__Length
0602-0133,Tioughnioga Creek and tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0133.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0133/2018,SR- 44-14-59,entire stream and tribs,,,931,Susquehanna River,89.74,Streams,,,144422.3119
0602-0136,Minor Tribs to Middle Chenango River,C,https://www.dec.ny.gov/data/WQP/PWL/0602-0136.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0136/2018,SR- 44-15 thru 41 (selected),"total length of selected tribs, Chenango Fks to Oxford",,,931,Susquehanna River,78.59,Streams,,,126480.408
0602-0137,"Geneganselet Creek, Middle, and tribs",C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0137.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0137/2018,SR- 44-23,"stream and tribs, from Smithville Flats to McDonough",,,931,Susquehanna River,119.69,Streams,,,192625.9418
0602-0138,"Geneganselet Creek, Upper, and tribs",C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0138.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0138/2018,SR- 44-23,"stream and tribs, above McDonough",,,931,Susquehanna River,29.79,Streams,,,47939.12364
0602-0140,Spring Brook and tribs,C(TS),https://www.dec.ny.gov/data/WQP/PWL/0602-0140.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0140/2018,SR- 44-30,entire stream and tribs,,,931,Susquehanna River,33.96,Streams,,,54647.94261
0602-0141,Tillotson Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0602-0141.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0141/2018,SR- 44-31,entire stream and tribs,,,941,Susquehanna River,19.61,Streams,,,31555.43517
0602-0142,Wheeler Brook and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0602-0142.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0142/2018,SR- 44-32,entire stream and tribs,,,941,Susquehanna River,27.42,Streams,,,44126.48982
0602-0143,Bear/Padget Brook and tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0143.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0143/2018,SR- 44-38,entire stream and tribs,,,941,Susquehanna River,53.25,Streams,,,85694.2788
0602-0144,Bowman Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0602-0144.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0144/2018,SR- 44-39,entire stream and tribs,,,941,Susquehanna River,52.72,Streams,,,84847.16312
0602-0146,Mill Brook and tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0146.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0146/2018,SR- 44-41,entire stream and tribs,,,941,Susquehanna River,20.95,Streams,,,33717.00371
0602-0147,Fly Meadow Creek and tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0147.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0147/2018,SR- 44-44,entire stream and tribs,,,941,Susquehanna River,44.89,Streams,,,72245.88133
0602-0148,Lyon Brook and tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0148.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0148/2018,SR- 44-45,entire stream and tribs,,,941,Susquehanna River,20.3,Streams,,,32672.53526
0602-0149,"Canasawacta Creek, Upper and tribs",C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0149.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0149/2018,SR- 44-54,stream and tribs above South Plymouth,,,941,Susquehanna River,39.31,Streams,,,63258.49567
0602-0150,East Branch and tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0150.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0150/2018,SR- 44-54- 5,entire stream and tribs,,,941,Susquehanna River,48.21,Streams,,,77587.61306
0602-0151,Minor Tribs to Middle Chenango River,C,https://www.dec.ny.gov/data/WQP/PWL/0602-0151.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0151/2018,SR- 44-42 thru 57 (selected),"total length of selected tribs, from Oxford to Norwich",,,941,Susquehanna River,60.39,Streams,,,97186.22944
0602-0154,Pleasant Brook and tribs,C(TS),https://www.dec.ny.gov/data/WQP/PWL/0602-0154.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0154/2018,SR- 44-68- 5,entire stream and tribs,,,941,Susquehanna River,28.42,Streams,,,45730.21094
0602-0155,Cold Spring Brook and minor tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0155.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0155/2018,SR- 44-71- 1,entire stream and selected tribs,,,941,Susquehanna River,9.26,Streams,,,14909.61925
0603-0038,Little Nanticoke/Barnes Creeks and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0038.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0038/2018,SR- 20,entire stream and minor tribs,,,931,Susquehanna River,42.86,Streams,,,68969.91486
0602-0159,Eaton Brook and tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0159.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0159/2018,SR- 44-82,entire stream and tribs,,,931,Susquehanna River,22.94,Streams,,,36914.46096
0602-0156,South Lebanon Brook and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0602-0156.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0156/2018,SR- 44-71- 1-5,entire stream and tribs,,,931,Susquehanna River,20.98,Streams,,,33760.16645
0602-0157,Stone Mill/Lebanon Brook and tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0157.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0157/2018,SR- 44-74,entire stream and tribs,,,931,Susquehanna River,23.15,Streams,,,37264.00662
0602-0161,Minor Tribs to Lower Otselic River,C,https://www.dec.ny.gov/data/WQP/PWL/0602-0161.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0161/2018,SR- 44-14-27-14 thru 31,"total length of select tribs, Whitney Pt to Cincinnatus",,,931,Susquehanna River,59.72,Streams,,,96109.48563
0602-0162,Minor Tribs to Upper Otselic River,C,https://www.dec.ny.gov/data/WQP/PWL/0602-0162.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0162/2018,SR- 44-14-27-33 thru 55,"total length of select tribs, fr Cincinnatus to Otselic",,,931,Susquehanna River,71.37,Streams,,,114857.3062
0602-0164,"Chenango River, Middle, Main Stem",C,https://www.dec.ny.gov/data/WQP/PWL/0602-0164.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0164/2018,SR- 44 (portion 3),from near Oxford to Norwich,,,931,Susquehanna River,16.12,Streams,,,25936.58485
0602-0165,"Chenango River, Upper, and minor tribs",C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0165.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0165/2018,SR- 44 (portion 5),"stream and select tribs, above Randallville",,,931,Susquehanna River,86.41,Streams,,,139056.9396
0602-0166,"Castle Creek, Upper, and tribs",C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0166.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0166/2018,SR- 44- 5,"stream and tribs, above Castle Creek",,,931,Susquehanna River,37.24,Streams,,,59938.57075
0602-0167,Glen Brook and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0602-0167.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0167/2018,SR- 44-14-27-44,entire stream and tribs,,,931,Susquehanna River,10.76,Streams,,,17314.20778
0602-0168,Ashbell Brook and tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0602-0168.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0168/2018,SR- 44-14-27-47,entire stream and tribs,,,931,Susquehanna River,14.03,Streams,,,22585.02582
0602-0169,Upper Perkins Pond Outlet and tribs,AA,https://www.dec.ny.gov/data/WQP/PWL/0602-0169.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0602-0169/2018,SR- 44-14-27-48,entire stream and tribs,,,931,Susquehanna River,1.77,Streams,,,2853.783108
0603-0002,"Susquehanna River, Lower, Main Stem",A,https://www.dec.ny.gov/data/WQP/PWL/0603-0002.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0002/2018,SR (portion 4),from Ross Corners to Binghamton,,,931,Susquehanna River,16.32,Streams,,,26266.23868
0603-0004,"Nanticoke Creek, Middle, and tribs",C,https://www.dec.ny.gov/data/WQP/PWL/0603-0004.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0004/2018,SR- 28,"stream and tribs, from Union Center to Mainer",,,931,Susquehanna River,47.42,Streams,,,76317.1543
0603-0007,"Catatonk Creek, Lower and tribs",C,https://www.dec.ny.gov/data/WQP/PWL/0603-0007.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0007/2018,SR- 16- 4,"stream and tribs, from mouth to Gridleyville",,,931,Susquehanna River,60.42,Streams,,,97237.68838
0603-0008,"Catatonk Creek, Upper and minor tribs",C,https://www.dec.ny.gov/data/WQP/PWL/0603-0008.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0008/2018,SR- 16- 4-,"stream and select, tribs above Gridleyville",,,931,Susquehanna River,83.57,Streams,,,134490.325
0603-0011,"West Branch Owego Cr, Lower, and tribs",C,https://www.dec.ny.gov/data/WQP/PWL/0603-0011.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0011/2018,SR- 16- 7,"stream and tribs, from mouth to Jenksville",,,931,Susquehanna River,49.66,Streams,,,79923.5959
0603-0012,"East Branch Owego Cr, Lower, and tribs",C(T),https://www.dec.ny.gov/data/WQP/PWL/0603-0012.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0012/2018,SR- 16- 8,"stream and tribs, from mouth to Newark Valley",,,931,Susquehanna River,79.12,Streams,,,127336.1782
0603-0013,"Susquehanna River, Lower, Main Stem",B,https://www.dec.ny.gov/data/WQP/PWL/0603-0013.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0013/2018,SR (portion 3),from Owego to Ross Corners (Class B),,,931,Susquehanna River,11.76,Streams,,,18927.4934
0603-0014,Apalachin Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0014.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0014/2018,SR- 24,entire stream and tribs (within NYS),,,931,Susquehanna River,38.49,Streams,,,61941.62425
0603-0015,"Susquehanna River, Lower, Main Stem",C,https://www.dec.ny.gov/data/WQP/PWL/0603-0015.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0015/2018,SR (portion 2),from near Lounsberry to Owego (Class C),,,931,Susquehanna River,6.44,Streams,,,10364.28717
0603-0016,"Susquehanna River, Lower, Main Stem",B,https://www.dec.ny.gov/data/WQP/PWL/0603-0016.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0016/2018,SR (portion 1),from NY-Pa line to near Lounsberry (Class B),,,931,Susquehanna River,15.4,Streams,,,17975.26992
0603-0017,Little Choconut Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0017.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0017/2018,SR- 39,entire stream and tribs,,,931,Susquehanna River,43.28,Streams,,,69650.3764
0603-0019,Choconut Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0019.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0019/2018,SR- 29,entire stream and tribs (within NYS),,,931,Susquehanna River,46.94,Streams,,,75536.88793
0603-0022,"Cayuta Creek, Lower, and tribs",B,https://www.dec.ny.gov/data/WQP/PWL/0603-0022.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0022/2018,SR (Pa)-1 (portion 1),"stream and tribs, from Waverly to Reniff",,,931,Susquehanna River,51.4,Streams,,,81054.22993
0603-0023,Ellis Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0023.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0023/2018,SR-  1,entire stream and tribs,,,931,Susquehanna River,29.41,Streams,,,47330.63112
0603-0024,Minor Tribs to Lower Susquehanna (north),C,https://www.dec.ny.gov/data/WQP/PWL/0603-0024.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0024/2018,SR-  4 thru  9 (selected),total length of select tribs fr Barton to Tioga Center,,,931,Susquehanna River,29.67,Streams,,,47750.13005
0603-0025,Sackett Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0025.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0025/2018,SR- 10,entire stream and tribs (within NYS),,,931,Susquehanna River,3.36,Streams,,,4301.183529
0603-0026,Wappasening Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0026.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0026/2018,SR- 11,entire stream and tribs (within NYS),,,931,Susquehanna River,18.58,Streams,,,29897.44133
0603-0027,"Pipe Creek, Lower, and tribs",C,https://www.dec.ny.gov/data/WQP/PWL/0603-0027.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0027/2018,SR- 12,"stream and tribs, from mouth to Straits Corners",,,931,Susquehanna River,56.35,Streams,,,90689.97421
0603-0028,Hunts Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0028.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0028/2018,SR- 13,entire stream and tribs,,,931,Susquehanna River,27,Streams,,,43456.08905
0603-0029,Minor Tribs to Lower Susquehanna (south),C,https://www.dec.ny.gov/data/WQP/PWL/0603-0029.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0029/2018,SR- 15 thru 22 (selected),total length of select tribs fr Lounsberry to Apalachin,,,931,Susquehanna River,23.22,Streams,,,37367.09943
0603-0030,Thorn Hollow Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0030.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0030/2018,SR- 14,entire stream and tribs,,,931,Susquehanna River,14,Streams,,,22524.88727
0603-0031,Owego Creek and minor tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0603-0031.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0031/2018,SR- 16,stream and select tribs fr mouth to East/West Branch,,,931,Susquehanna River,42.41,Streams,,,68252.68914
0603-0032,Willseyville Creek and minor tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0032.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0032/2018,SR- 16- 4-16,entire stream and selected tribs,,,931,Susquehanna River,76.28,Streams,,,122766.3317
0603-0034,"East Branch Owego Cr, Upper, and tribs",C(T),https://www.dec.ny.gov/data/WQP/PWL/0603-0034.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0034/2018,SR- 16- 8,"stream and tribs, above Newark Valley",,,931,Susquehanna River,141.44,Streams,,,227631.0756
0603-0035,"West Branch Owego Cr, Upper, and tribs",C(T),https://www.dec.ny.gov/data/WQP/PWL/0603-0035.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0035/2018,SR- 16- 7,"stream and tribs, above Jenksvile",,,931,Susquehanna River,114.3,Streams,,,183942.5491
0603-0036,Dean Creek and minor tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0036.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0036/2018,SR- 16- 4-24,entire stream and tribs,,,931,Susquehanna River,58.44,Streams,,,94055.8273
0603-0039,Tracey Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0039.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0039/2018,SR- 26,entire stream and tribs,,,931,Susquehanna River,14.1,Streams,,,22694.62008
0603-0044,Minor Tribs to Lower Susquehanna (north),C,https://www.dec.ny.gov/data/WQP/PWL/0603-0044.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0044/2018,SR- 31 thru 37 (selected),total length of select tribs fr Endicott to Johnson Cty,,,931,Susquehanna River,22.52,Streams,,,36240.98602
0603-0045,"Nanticoke Creek, Lower, and tribs",C,https://www.dec.ny.gov/data/WQP/PWL/0603-0045.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0045/2018,SR- 28,"stream and tribs, from mouth to Union Center",,,931,Susquehanna River,72.42,Streams,,,116542.8514
0603-0046,"Nanticoke Creek, Upper, and tribs",C(T),https://www.dec.ny.gov/data/WQP/PWL/0603-0046.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0046/2018,SR- 28,"stream and tribs, above Maine",,,931,Susquehanna River,94.38,Streams,,,151898.0378
0603-0047,Minor Tribs to Lower Susquehanna (south),C,https://www.dec.ny.gov/data/WQP/PWL/0603-0047.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0047/2018,SR-  2 thru  7 (selected),total length of select tribs from Waverly to Nichols,,,931,Susquehanna River,14.37,Streams,,,23123.39372
0603-0055,Michigan Creek and tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0603-0055.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0055/2018,SR- 16- 4-P13-1,entire stream and tribs,,,941,Susquehanna River,23.25,Streams,,,37418.28602
0603-0056,Tribs to Cayuta Lake,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0056.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0056/2018,SR (Pa)-1-P1-,entire length of all tribs to lake,,,858,Susquehanna River,22.1,Streams,,,35566.01182
0603-0064,"Cayuta Creek, Middle, and tribs",B,https://www.dec.ny.gov/data/WQP/PWL/0603-0064.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0064/2018,SR (Pa)-1 (portion 2),"stream and tribs, from Reniff to Van Etten",,,941,Susquehanna River,29.26,Streams,,,47084.7162
0603-0065,"Cayuta Creek, Middle, and minor tribs",B(T),https://www.dec.ny.gov/data/WQP/PWL/0603-0065.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0065/2018,SR (Pa)-1 (portion 3),"stream and select tribs, from Van Etten to Cayuta",,,941,Susquehanna River,66.89,Streams,,,107655.4696
0603-0066,"Cayuta Creek, Upper, and minor tribs",B(T),https://www.dec.ny.gov/data/WQP/PWL/0603-0066.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0066/2018,SR (Pa)-1 (portion 4),"stream and select tribs, above Cayuta to Cayuta Lake",,,941,Susquehanna River,35.03,Streams,,,56379.24562
0603-0067,Langford Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0067.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0067/2018,SR (Pa)-1-26,entire stream and tribs,,,941,Susquehanna River,11.37,Streams,,,18297.67478
0603-0068,Jackson Creek and tribs,C,https://www.dec.ny.gov/data/WQP/PWL/0603-0068.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0068/2018,SR (Pa)-1-41,entire stream and tribs,,,941,Susquehanna River,25.42,Streams,,,40904.51125
0603-0069,Pony Hollow Creek and tribs,C(T),https://www.dec.ny.gov/data/WQP/PWL/0603-0069.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0069/2018,SR (Pa)-1-52,entire stream and tribs,,,941,Susquehanna River,37.85,Streams,,,60910.55795
0603-0070,"Pipe Creek, Upper, and tribs",C,https://www.dec.ny.gov/data/WQP/PWL/0603-0070.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0070/2018,SR- 12,"stream and tribs, above Straits Corners",,,941,Susquehanna River,40.35,Streams,,,64935.9497
0603-0071,Minor Tribs to Lower Susquehanna (north),C,https://www.dec.ny.gov/data/WQP/PWL/0603-0071.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0071/2018,SR- 19 thru 27 (selected),total length of select tribs from Owego to Endicott,,,941,Susquehanna River,7.92,Streams,,,12741.19874
0603-0072,"Barnes Creek, Upper, and tribs",A,https://www.dec.ny.gov/data/WQP/PWL/0603-0072.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0072/2018,SR- 20-1,stream and tribs above Owego,,,921,Susquehanna River,3.32,Streams,,,5350.509025
0603-0073,Minor Tribs to Lower Susquehanna (south),C,https://www.dec.ny.gov/data/WQP/PWL/0603-0073.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0603-0073/2018,SR- 30 thru 43 (selected),"total length of select tribs, fr Endicott to Binghamton",,,941,Susquehanna River,17.02,Streams,,,27398.68272
0601-0192,Minor Tribs to Susquehanna River,C,https://www.dec.ny.gov/data/WQP/PWL/0601-0192.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0601-0192/2018,SR-173 thru 185,total length of select trib fr Oneonta to Colliersville,,,935,Susquehanna River,36.91,Streams,,,59398.676
0601-0193,"Charlotte Creek, Upper, and tribs",C(TS),https://www.dec.ny.gov/data/WQP/PWL/0601-0193.pdf,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY0601-0193/2018,SR-183,"stream and tribs, above South Worcester",,,935,Susquehanna River,65.04,Streams,,,104675.2051
1101-0012,Saratoga Lake,A,https://www.dec.ny.gov/data/WQP/PWL/1101-0012.html,https://mywaterway.epa.gov/waterbody-report/21NYDECA/NY1101-0012/2018,H-299-P27,entire lake,,,941,Upper Hudson River,,Ponds,,15257780.43,20601.1128
