PWL_ID,NAME,DESCRIPT,BASIN,FACT_SHEET,Shape__Area,Shape__Length,WIN
0201-0026,"Allegheny River, Main Stem",from Olean to NY-Pa state line,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0201-0026.html,,9749.163822,Pa-53 (portion 5)
0201-0029,Quaker Run and tribs,entire stream and tribs,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0201-0029.html,,108589.3502,Pa-53- 8
0201-0031,"Cold Spring Creek, Upper, and tribs","stream and tribs, above Napoli",Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0201-0031.html,,40526.91981,Pa-53-11
0301-0074,NYS Barge Canal (portion 2b),from Middleport to Holley,Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0301-0074.pdf,,41532.11167,NYS Barge Canal (portion 2b)
0902-0103,Tribs to Deer River Flow,total length of all tribs to the lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0103.pdf,,5040.48702,SL(C)-32- 6-P73-
0902-0077,"Roaring Brook, Salmon R Trib",total length of both streams and tribs,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0077.pdf,,14933.65586,"SL(C)-29-13,14"
1501-0042,Tribs to Lake Sebago,total length of all tribs to lake,Hackensack-Ramapo Rivers,https://www.dec.ny.gov/data/WQP/PWL/1501-0042.pdf,,13733.56919,NJ-12- 6-P1002e-
0906-0040,Black Creek and tribs,entire stream and tribs,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0906-0040.pdf,,30449.45637,SL-25-  7/P1- 3-22
0906-0041,Otter Creek and tribs,entire stream and tribs,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0906-0041.html,,132150.7247,SL-25-  7/P1- 3-23
0906-0042,Pleasant Creek and minor tribs,entire stream and select tribs,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0906-0042.pdf,,77838.78815,SL-25-  7/P1- 3-25
0603-0047,Minor Tribs to Lower Susquehanna (south),total length of select tribs from Waverly to Nichols,Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0603-0047.pdf,,23123.39372,SR-  2 thru  7 (selected)
0401-0013,Minor Tribs to Lower Genesee River,total length of selected/smaller tribs to Genesee River,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0401-0013.pdf,,5793.620002,Ont 117-  1 thru 7
0402-0007,Limekiln Creek and tribs,entire stream and tribs,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0402-0007.html,,36880.39143,Ont 117- 27-34-P44-7-4
0402-0009,"Genesee River, Middle, Main Stem",from Scottsville to Geneseo/Mt Morris,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0402-0009.pdf,,72340.96214,Ont 117 (portion  3)
0703-0012,Wood Creek and minor tribs,entire stream and selected tribs,Oswego-Seneca-Oneida,https://www.dec.ny.gov/data/WQP/PWL/0703-0012.pdf,,243147.081,Ont  66-11-P26-24- 1
0601-0136,Minor Tribs to Lower Unadilla River,total length of selected tribs fr mouth to New Berlin,Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0601-0136.html,,156802.6483,SR-146- 3 thru 35 (selected)
0601-0138,Rogers Hollow Creek and tribs,entire stream and tribs,Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0601-0138.pdf,,34374.75703,SR-146- 2
0601-0140,"Butternut Creek, Middle, and tribs","stream and tribs, from Gilbertsville to Morris",Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0601-0140.html,,102757.991,SR-146- 9 (portion 2)
1104-0062,"Sacandaga River, Upper, Main Stem",from Great Sacandaga Lake to West Branch,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0062.html,,29830.45591,H-369.. (portion 1)
0202-0039,Bear Lake Outlet and tribs,entire stream and tribs,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0039.html,,96227.00135,Pa-63-13-23
0202-0040,Tribs to Cassadaga Lakes,total length of all tribs to Cassadaga Lakes,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0040.html,,12894.97352,Pa-63-13-P133/P134/P135-
0102-0031,"Murder Creek, Lower, and tribs","stream and tribs, from mouth to Corfu",Lake Erie-Niagara River,https://www.dec.ny.gov/data/WQP/PWL/0102-0031.html,,121520.9711,Ont 158-12-11-1
0301-0066,"Fourmile Creek, Lower, and tribs","stream and tribs, from mouth to Towers Corners",Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0301-0066.html,,2368.046446,Ont 156
0301-0067,"Fourmile Creek, Upper, and tribs","stream and tribs, above Towers Corners",Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0301-0067.pdf,,70931.02882,Ont 156
0302-0005,"Ninemile Creek, Lower, and tribs","stream and tribs, from mouth to Hannibal",Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0302-0005.pdf,,35641.91471,Ont  71
0302-0006,Fourmile Creek and tribs,entire stream and tribs,Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0302-0006.html,,95989.15665,Ont  99
0302-0007,Sodus Creek and tribs,entire stream and tribs,Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0302-0007.html,,60472.64387,Ont  84/P96- 4
0302-0008,Minor Tribs to Sodus Bay,total length of selected tribs to Sodus Bay,Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0302-0008.pdf,,40421.22554,Ont  84/P96-
0903-0079,"Raquette River, Upper, and tribs","stream and tribs, from Long Lake to Raquette Lake",Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0079.pdf,,76985.12654,SL- 1 (portion 12)
0902-0080,Hatch Brook and tribs,entire stream and tribs,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0080.pdf,,133591.7731,SL(C)-29-21
0902-0088,"Tribs to Mountain View, Indian, Ragged L",total area of tribs to all three lakes,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0088.html,,134367.5754,"SL(C)-29-P50,P51-"
0302-0073,Deer Creek and tribs,entire stream and tribs,Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0302-0073.pdf,,14296.94848,Ont  98- 1
0302-0074,NYS Barge Canal (portion 4),from Henrietta to Wayneport,Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0302-0074.pdf,,32570.65396,NYS Barge Canal (portion 4)
0303-0001,Minor Tribs to Lake Ontario,"total length of tribs, from Hickory Grove to Oswego",Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0303-0001.pdf,,89674.85349,Ont  61 thru 65
0303-0005,"Sandy Creek, Lower, and tribs","stream and tribs, from mouth to Adams",Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0303-0005.html,,58486.94805,Ont  44
0602-0157,Stone Mill/Lebanon Brook and tribs,entire stream and tribs,Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0602-0157.pdf,,37264.00662,SR- 44-74
0602-0159,Eaton Brook and tribs,entire stream and tribs,Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0602-0159.pdf,,36914.46096,SR- 44-82
0602-0161,Minor Tribs to Lower Otselic River,"total length of select tribs, Whitney Pt to Cincinnatus",Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0602-0161.pdf,,96109.48563,SR- 44-14-27-14 thru 31
0904-0023,Elm Creek and tribs,entire stream and tribs,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0904-0023.html,,214077.9368,SL- 2-25- 2
0904-0025,Tanner Creek and tribs,entire stream and tribs,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0904-0025.pdf,,188711.455,SL- 2-25- 3
0603-0004,"Nanticoke Creek, Middle, and tribs","stream and tribs, from Union Center to Mainer",Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0603-0004.pdf,,76317.1543,SR- 28
0603-0007,"Catatonk Creek, Lower and tribs","stream and tribs, from mouth to Gridleyville",Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0603-0007.html,,97237.68838,SR- 16- 4
0402-0013,Hemlock Lake Outlet and minor tribs,stream and selected/smaller tribs,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0402-0013.html,,46965.85825,Ont 117- 27-34
0402-0014,Little Beards Creek and tribs,entire stream and tribs,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0402-0014.html,,83695.36611,Ont 117- 60-2
0303-0040,Perch River and tribs,entire stream and tribs,Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0303-0040.html,,206005.1837,Ont  18
0403-0037,"Genesee River, Middle, Main Stem",from Geneseo/Mt Morris to Mt Morris Dam,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0403-0037.pdf,,2667.921058,Ont 117 (portion  4)
0403-0038,"Genesee River, Upper, Main Stem",from Rossburg to Caneadea,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0403-0038.pdf,,26754.82083,Ont 117 (portion  7)
0403-0042,"Minor Tribs, Upper, to Genesee River",total length of portions of selected tribs to Genesee R,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0403-0042.pdf,,91009.70854,"Ont 117- 69 thru 91, Upper (select)"
0202-0014,"Conewango Creek, Lower, and minor tribs","stream and selected tribs, from mouth to abv Frewsburg",Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0014.pdf,,65729.92677,Pa-63
0902-0093,"St.Regis River, Lower, and tribs","stream and tribs, from border to above Hogansburg",Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0093.html,,93945.94962,SL(C)-32 (portion 1)
0902-0094,"St.Regis River, Lower, and minor tribs","stream and select tribs, abv Hogansburg to Winthrop",Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0094.html,,170420.5188,SL(C)-32 (portion 2)
0902-0095,"St.Regis River, Middle, and minor tribs","stream and select tribs, St.Regis Falls to Santa Clara",Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0095.pdf,,137330.8964,SL(C)-32 (portion 4)
0104-0053,"Cattaraugus Cr, Middle, Main Stem","stream and tribs, from Iroquois to Gowanda",Lake Erie-Niagara River,https://www.dec.ny.gov/data/WQP/PWL/0104-0053.html,,14706.13883,Ont 158..E-23 (portion 2)
0104-0054,"Clear Creek, Upper, and tribs","stream and tribs, above Taylor Hollow",Lake Erie-Niagara River,https://www.dec.ny.gov/data/WQP/PWL/0104-0054.pdf,,156921.1861,Ont 158..E-23- 6
0403-0043,Minor Tribs to Genesee River,total length of selected/smaller tribs to Genesee River,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0403-0043.pdf,,63200.11134,Ont 117- 93 thru 103
0403-0044,Silver Lake Inlet/Tribs to Silver Lake,entire length of all tribs to Silver Lake,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0403-0044.pdf,,55255.86072,Ont 117- 70-P115-
0903-0173,Cold River and tribs,entire stream and tribs,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0173.pdf,,242287.0932,SL- 1-P109..162
0903-0179,Minor Tribs to Long Lake,total length of select tribs to lake,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0179.pdf,,188203.4714,SL- 1-P109..P241-
0603-0073,Minor Tribs to Lower Susquehanna (south),"total length of select tribs, fr Endicott to Binghamton",Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0603-0073.pdf,,27398.68272,SR- 30 thru 43 (selected)
0903-0085,Stafford Brook and tribs,entire stream and tribs,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0085.pdf,,26092.57743,SL- 1- 24
0903-0086,O'Malley Brook and tribs,entire stream and tribs,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0903-0086.html,,21203.04837,SL- 1- 26
1101-0086,Champlain Canal,canal from Lock 7 on Hudson River to Dunham Basin,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1101-0086.pdf,,9060.580075,H-319a
1101-0087,Tribs to Hudson Falls water supply res,total length of all tribs to P109a,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1101-0087.pdf,,10738.12573,H-327-P109a-
1101-0088,Tribs to S.Glens Falls water supply,entire stream and tribs,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1101-0088.pdf,,403.9866562,H-333-1
1101-0090,Minor Tribs to Upper Hudson,"total length of selected tribs, Glens Falls to Hadley",Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1101-0090.html,,165863.8096,H-344 thru 367 (selected)
0202-0034,"Tribs to Chautauqua Lake, North Harmony",total length of selected/smaller tribs to Chautauqua Lk,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0034.pdf,,41167.58283,Pa-63-13- 4-P122- 9 thru 14
0202-0035,Bemus Creek and tribs,entire stream and tribs,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0035.pdf,,44570.86153,Pa-63-13- 4-P122-27
0603-0008,"Catatonk Creek, Upper and minor tribs","stream and select, tribs above Gridleyville",Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0603-0008.pdf,,134490.325,SR- 16- 4-
0603-0011,"West Branch Owego Cr, Lower, and tribs","stream and tribs, from mouth to Jenksville",Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0603-0011.pdf,,79923.5959,SR- 16- 7
0603-0012,"East Branch Owego Cr, Lower, and tribs","stream and tribs, from mouth to Newark Valley",Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0603-0012.pdf,,127336.1782,SR- 16- 8
1202-0023,"Schoharie Creek, Upper, Main Stem",from Hunter to near Tannersville,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1202-0023.html,,8773.704028,H-240- 82 (portion 8)
1202-0026,"Schoharie Creek, Upper, and tribs",stream and select tribs abv Tannersville water supply,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1202-0026.html,,34332.89283,H-240- 82 (portion 9)
1202-0027,Minor Tribs to Schoharie Creek,"total length of selected tribs, mouth to Central Bridge",Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1202-0027.pdf,,197277.0284,H-240- 82-  1 thru 62
0302-0038,Minor Tribs to Irondequoit Bay,total length of smaller/selected tribs,Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0302-0038.html,,15535.99768,Ont 108/P113- 1 thru 6 (selected)
0201-0042,Forks Creek and tribs,entire stream and tribs,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0201-0042.pdf,,112770.704,Pa-53-25-11
0201-0043,"Minor Tribs to Tunungwant Creek, Class B","total length of selected tribs, within state park",Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0201-0043.pdf,,57409.53694,Pa-53-36- 1 thru 12 (selected)
0201-0045,Ninemile Creek and tribs,entire stream and tribs,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0201-0045.pdf,,36082.32756,Pa-53-42
1104-0159,Piseco Lake Outlet and tribs,entire stream and tribs,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0159.pdf,,15408.089,H-369..20-23
0902-0096,"St.Regis River, Upper, and minor tribs","stream and select tribs, above Santa Clara",Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0096.html,,279637.2302,SL(C)-32 (portion 5)
1104-0118,Cadman Creek and tribs,entire stream and tribs,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0118.pdf,,39177.95456,H-369-P127-26-8
1104-0122,Anthony Creek and tribs,entire stream and tribs,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0122.pdf,,22190.94054,H-369-P127-32
0705-0090,"Minor Tribs to Keuka Lake, Eastern","total length of selected tribs, eastern shore",Oswego-Seneca-Oneida,https://www.dec.ny.gov/data/WQP/PWL/0705-0090.pdf,,105399.5075,Ont  66-12-P369-115-P388- 1 thru 35
0201-0044,Chipmunk Creek and tribs,entire stream and tribs,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0201-0044.pdf,,56646.36711,Pa-53-39
0201-0063,Minor Tribs to Allegheny River,"total length of selected tribs, fr Olean to NY-Pa line",Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0201-0063.pdf,,75157.16969,Pa-53-55 thru 67 (selected)
0705-0051,"Minor Tribs to Cayuga Lake, Eastern","total length of selected tribs, eastern shore",Oswego-Seneca-Oneida,https://www.dec.ny.gov/data/WQP/PWL/0705-0051.pdf,,187057.1261,Ont  66-12-P296-  1 thru 56 (sel.)
0705-0052,Great Gully Creek and tribs,entire stream and tribs,Oswego-Seneca-Oneida,https://www.dec.ny.gov/data/WQP/PWL/0705-0052.pdf,,55932.71535,Ont  66-12-P296- 15
0402-0024,Red Creek and tribs,entire stream and tribs,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0402-0024.html,,73902.36478,Ont 117- 14
0402-0027,"Oatka Creek, Lower, and minor tribs",stream and tribs fr mouth to Mud Creek,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0402-0027.html,,61431.44282,Ont 117- 25 (portion 1)
0402-0028,"Black Creek, Middle, and minor tribs",stream and select/smaller tribs fr Churchville to Byron,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0402-0028.html,,165848.0108,Ont 117- 19
0403-0019,"Wiscoy Creek, Upper, and tribs",stream and tribs above Pike Five Corners,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0403-0019.html,,100950.346,Ont 117-104
0403-0020,"East Koy Creek, Lower, and tribs",stream and tribs from mouth to Lamont,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0403-0020.html,,50850.3733,Ont 117-104- 3
0403-0022,"Genesee River, Upper, Main Stem",from Angelica to Wellsville,Genesee River,https://www.dec.ny.gov/data/WQP/PWL/0403-0022.html,,31183.77767,Ont 117 (portion  9)
0202-0061,Brownell Branch and tribs,entire stream and tribs,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0061.pdf,,43743.9829,Pa-77- 2
0202-0062,Minor Tribs to Pennsylvania,total length of selected/smaller tribs to Pennsylvania,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0062.pdf,,5923.57873,"Pa-78,79"
0202-0063,"French Creek, Middle, and minor tribs","stream and selected tribs, from French Creek to Sherman",Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0063.pdf,,84318.23439,Pa-81
0202-0064,"French Creek, Upper, and tribs","stream and tribs, above Sherman",Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0064.pdf,,42582.19309,Pa-81
0202-0066,Black Brook and tribs,entire stream and tribs,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0066.pdf,,11674.95628,Pa-81-10
0202-0067,"South Parks and Parks Brook, and tribs",total length of both streams and tribs,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0067.pdf,,16773.34819,"Pa-81-16,17"
0602-0025,Factory Brook and tribs,entire stream and tribs,Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0602-0025.pdf,,42810.34376,SR- 44-14-60- 4
0602-0026,Fabius Brook and tribs,entire stream and tribs,Susquehanna River,https://www.dec.ny.gov/data/WQP/PWL/0602-0026.pdf,,57925.23754,SR- 44-14-59-25-2
0202-0036,"Minor Tribs to Chautauqua Lake, S.Ellery",total length of selected/smaller tribs to Chautauqua Lk,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0036.pdf,,14802.10289,Pa-63-13- 4-P122-28-31
0202-0037,Dutch Hollow Creek and tribs,entire stream and tribs,Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0037.pdf,,16575.26536,Pa-63-13- 4-P122-30
0202-0038,"Mill Creek, Upper, and tribs","stream and tribs, from mouth to Sinclairville",Allegheny River,https://www.dec.ny.gov/data/WQP/PWL/0202-0038.pdf,,52479.08827,Pa-63-13-20
0705-0027,"Minor Tribs to Seneca Lake, Northwest","total length of selected tribs, northwest shore",Oswego-Seneca-Oneida,https://www.dec.ny.gov/data/WQP/PWL/0705-0027.pdf,,72601.94397,Ont  66-12-P369-116 thru 139
1404-0020,"West Branch Delaware, Lower, Main Stem",from mouth to Initial Monument near Hale Eddy,Delaware River,https://www.dec.ny.gov/data/WQP/PWL/1404-0020.html,,12620.42247,D-71 (portion 1)
0301-0073,NYS Barge Canal (portion 2a),from Lockport to Middleport,Lake Ontario,https://www.dec.ny.gov/data/WQP/PWL/0301-0073.html,,20327.85627,NYS Barge Canal (portion 2a)
1104-0159,Piseco Lake Outlet and tribs,entire stream and tribs,Upper Hudson River,https://www.dec.ny.gov/data/WQP/PWL/1104-0159.pdf,,42145.4991,H-369..20-23
1201-0079,Shaker Creek and tribs,entire stream and tribs,Mohawk River,https://www.dec.ny.gov/data/WQP/PWL/1201-0079.html,,25338.54004,H-240- 11
0902-0065,Minor Tribs to Canada,total length of selected tribs,Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0065.pdf,,38654.7119,SL(C)-22 thru 24
0902-0066,"Trout River, Lower, and minor tribs","stream and select tribs, from mouth to Malone Juntion",Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0066.html,,121673.2441,SL(C)-25
0902-0067,"Trout River, Upper, and tribs","stream and tribs, above Malone Junctions",Saint Lawrence River,https://www.dec.ny.gov/data/WQP/PWL/0902-0067.pdf,,94245.41071,SL(C)-25
